,fold,grid_fold,lon,lat,date,tile_file,ref_1,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,ref_10,ref_11,Rainf_f_tavg,SWdown_f_tavg,Tair_f_tavg,grassland_pasture,corn,soybean,deciduous_forest,evergreen_forest,developed_open_space,woody_wetlands,open_water,alfalfa,developed_low_intensity,developed_med_intensity,missing_reflectance,SIF,num_soundings
100,0,2,-107.39391,45.42483,2016-06-15,../data/tiles/input_tile_lat_45.42483_lon_-107.39391_2016-06-15.npy,422.5187072753906,501.5553894042969,816.810302734375,803.5211791992188,2895.6923828125,2443.549560546875,1534.45166015625,3041.2470703125,3014.6484375,6.54139375910745e-06,340.50018310546875,295.4863586425781,0.38989999890327454,9.999999747378753e-05,0.0,0.0,0.020400000736117363,0.01979999989271164,0.2207999974489212,0.0,0.08579999953508377,0.00030000001424923534,0.0,0.0,0.2004984794674735,6.96999979019165
101,2,3,-96.91056999999999,46.287209999999995,2016-08-01,../data/tiles/input_tile_lat_46.28721_lon_-96.91057_2016-08-01.npy,314.2965393066406,315.0250244140625,507.9876708984375,299.15484619140625,5242.21337890625,2034.045166015625,890.1912231445312,2948.490478515625,2932.075439453125,3.506252687657252e-05,266.96414184570307,295.7236633300781,0.007328990381211042,0.1719404309988022,0.6976500749588013,0.019660307094454762,0.0,0.03652861714363098,0.003838994773104787,0.00023266635253094137,0.0,0.001861330820247531,0.00046533270506188273,0.1404000073671341,0.7026619758260877,4.5
102,0,1,-89.87649,39.17256,2016-06-15,../data/tiles/input_tile_lat_39.17256_lon_-89.87649_2016-06-15.npy,587.3079223632812,693.6702270507812,1049.940673828125,1085.4903564453123,4104.27392578125,3250.9794921875,2221.5048828125,3015.86376953125,2982.643310546875,1.905426506709773e-05,300.5318603515625,297.770263671875,0.019600000232458115,0.635699987411499,0.27230000495910645,0.03970000147819519,0.0,0.018400000408291817,0.0,0.00019999999494757506,0.0,0.012299999594688416,0.001000000047497451,0.0,0.4871425054183131,10.770000457763672
103,4,0,-106.85465,39.253409999999995,2016-08-01,../data/tiles/input_tile_lat_39.25341_lon_-106.85465_2016-08-01.npy,289.7748107910156,333.8424072265625,569.0938110351562,520.1708984375,2791.114501953125,1938.0128173828125,1112.7181396484377,2996.2275390625,2975.603271484375,2.3472419343306686e-05,239.82684326171875,288.03338623046875,0.06530000269412994,0.0,0.0,0.5595999956130981,0.01240000035613775,0.033799998462200165,0.01940000057220459,0.0013000000035390258,0.021299999207258224,0.005100000184029341,0.0,0.0,0.3989623081135122,8.890000343322754
104,3,1,-85.3762,44.3199,2016-06-15,../data/tiles/input_tile_lat_44.3199_lon_-85.3762_2016-06-15.npy,159.3354034423828,182.9281005859375,418.8017883300781,254.11849975585938,3252.6669921875,1510.6312255859375,647.2540893554688,2985.709716796875,2966.461181640625,2.385694460826926e-05,297.5689697265625,289.9773254394531,0.0066999997943639755,0.0,0.0,0.6330000162124634,0.09130000323057176,0.04529999941587448,0.04650000110268593,0.09529999643564224,0.020099999383091927,0.0031000000890344377,9.999999747378753e-05,0.0,0.7891410640195795,4.6599998474121085
105,4,2,-85.2684,43.99651,2016-06-15,../data/tiles/input_tile_lat_43.99651_lon_-85.2684_2016-06-15.npy,138.51559448242188,156.8553924560547,426.01959228515625,211.74459838867188,4098.720703125,1661.8089599609375,654.7070922851562,2984.358642578125,2966.918701171875,2.3928771042847078e-05,299.93414306640625,290.6897888183594,0.0019000000320374968,0.00030000001424923534,0.0,0.911199986934662,0.009800000116229056,0.0074999998323619374,0.037799999117851264,0.0003999999898951501,0.02590000070631504,0.001500000013038516,0.0,0.0,0.8585422599786205,5.96999979019165
106,4,3,-99.06625,43.700070000000004,2016-06-15,../data/tiles/input_tile_lat_43.70007_lon_-99.06625_2016-06-15.npy,287.4967956542969,382.2401123046875,723.9483032226562,677.8215942382812,3176.74462890625,2367.406982421875,1398.196044921875,3039.15625,3022.391845703125,2.07634293474257e-05,326.9993896484375,296.4158935546875,0.59170001745224,0.16459999978542328,0.03990000113844872,0.0,0.0,0.025299999862909317,0.0,0.015399999916553497,0.019099999219179157,0.00019999999494757506,0.0,0.0,0.39537105199537775,10.8100004196167
107,1,4,-93.75721,46.20637,2016-06-15,../data/tiles/input_tile_lat_46.20637_lon_-93.75721_2016-06-15.npy,347.3201599121094,366.0997924804688,442.3067626953125,325.916259765625,1131.9639892578125,589.9484252929688,344.67041015625,2922.254638671875,2910.86962890625,4.1661722207209095e-05,290.12847900390625,291.8423156738281,0.002505896147340536,0.0,0.000442216987721622,0.10952240228652954,0.0,0.041568394750356674,0.021963443607091904,0.7954009175300598,0.0,0.005306603852659464,0.000589622650295496,0.3215999901294708,0.3110600511886571,3.4500000476837163
108,3,4,-97.01836999999999,46.61061,2016-08-01,../data/tiles/input_tile_lat_46.61061_lon_-97.01837_2016-08-01.npy,188.77110290527344,218.45159912109372,427.98028564453125,284.023193359375,4183.39697265625,1677.579345703125,720.19677734375,2952.37158203125,2928.248779296875,3.29984977724962e-05,264.10211181640625,295.42864990234375,0.01920000091195106,0.1818999946117401,0.4221000075340271,0.03319999948143959,0.0,0.05070000141859055,0.22589999437332156,0.03060000017285347,0.002300000051036477,0.0037000000011175867,0.002199999988079071,0.0,0.549161050860819,6.03000020980835
109,0,2,-102.6508,45.15534,2016-08-01,../data/tiles/input_tile_lat_45.15534_lon_-102.6508_2016-08-01.npy,380.0885009765625,516.7396240234375,798.6131591796875,887.918212890625,2178.265625,2720.9072265625,1643.918701171875,3009.455322265625,2968.8388671875,1.4262785043683834e-05,275.92120361328125,295.7966003417969,0.8032423853874207,0.0017118115210905671,0.0,0.0022152855526655912,0.00010069479321828112,0.0032222333829849963,0.062430772930383675,0.0056389085948467255,0.02054173871874809,0.00010069479321828112,0.0,0.0068999999202787885,0.13153091921029905,6.989999771118164
110,2,2,-96.6408,45.64043,2016-08-01,../data/tiles/input_tile_lat_45.64043_lon_-96.6408_2016-08-01.npy,232.7978820800781,261.69970703125,451.89239501953125,306.9058532714844,4548.62158203125,1880.59423828125,874.1392822265625,2957.96630859375,2941.56689453125,3.381391070433892e-05,265.31118774414057,295.8073425292969,0.0017265193164348602,0.4446362853050232,0.4561464190483093,0.007021178491413593,0.0,0.03694751486182213,0.0001151012911577709,0.0,0.0,0.0021869244519621134,0.0,0.13120000064373016,0.6545637104856341,5.239999771118164
111,1,4,-95.61672,42.729890000000005,2016-08-01,../data/tiles/input_tile_lat_42.72989_lon_-95.61672_2016-08-01.npy,186.50770568847656,208.59469604492188,407.4639892578125,251.6407012939453,5020.1552734375,1917.29296875,813.7487182617188,2966.60009765625,2951.0791015625,4.0863607864594094e-05,243.9337310791016,295.9095458984375,0.02759999968111515,0.3350000083446503,0.5759999752044678,0.00430000014603138,0.0,0.04509999975562096,0.0,0.0,0.0003999999898951501,0.003500000108033419,0.000699999975040555,0.0,0.7183055658089487,4.769999980926514
112,0,1,-91.54763,39.65765,2016-06-15,../data/tiles/input_tile_lat_39.65765_lon_-91.54763_2016-06-15.npy,400.6596984863281,477.065185546875,775.2788696289062,772.6906127929688,3526.92724609375,2516.25830078125,1422.9605712890625,3005.849609375,2970.29052734375,1.5643898223061115e-05,304.97723388671875,298.083740234375,0.17579999566078186,0.2140000015497208,0.2766000032424927,0.13580000400543213,0.00030000001424923534,0.04879999905824661,0.00030000001424923534,0.01810000091791153,0.00019999999494757506,0.025100000202655792,0.001000000047497451,0.0,0.5327613755668463,10.670000076293944
113,1,3,-84.97169,38.36407,2016-06-15,../data/tiles/input_tile_lat_38.36407_lon_-84.97169_2016-06-15.npy,289.0062561035156,310.3204650878906,619.5714111328125,356.3317565917969,4643.65234375,2046.7767333984373,849.6929321289062,2963.427734375,2935.175048828125,3.6917816032655544e-05,281.8247985839844,296.75341796875,0.12736424803733826,0.0001525320258224383,0.002745576668530702,0.748474657535553,0.05109823122620583,0.026998169720172882,0.0,0.0003050640516448766,0.0,0.0015253203455358744,0.0,0.34439998865127563,0.7861168553170403,3.470000028610229
114,3,3,-95.85927,43.403620000000004,2016-08-01,../data/tiles/input_tile_lat_43.40362_lon_-95.85927_2016-08-01.npy,181.14149475097656,209.5644989013672,407.3662109375,246.3235015869141,5286.0,1969.996826171875,847.1688842773438,2950.16162109375,2936.265625,2.7413076168159023e-05,250.970947265625,295.6028747558594,0.0074999998323619374,0.29969999194145197,0.6586999893188477,0.00030000001424923534,0.0,0.024299999698996544,0.0,0.0,0.0,0.000699999975040555,9.999999747378753e-05,0.0,0.7548629433700912,4.849999904632568
115,1,3,-106.58515,47.31129,2016-06-15,../data/tiles/input_tile_lat_47.31129_lon_-106.58515_2016-06-15.npy,593.7615966796875,723.2708129882812,1076.904541015625,1168.6446533203125,2534.26953125,2955.86279296875,2300.7490234375,3045.037353515625,3033.300048828125,1.6710173440515064e-05,329.8435974121094,293.51513671875,0.8776000142097473,0.0,0.0,0.0,0.00019999999494757506,0.0005000000237487257,0.02940000034868717,0.0,0.0,0.0,0.0,0.0,0.2158085608756856,4.570000171661377
116,1,2,-98.98541,38.79527,2016-06-15,../data/tiles/input_tile_lat_38.79527_lon_-98.98541_2016-06-15.npy,304.41461181640625,453.1500854492188,810.2048950195312,924.0573120117188,2627.426025390625,2471.20751953125,1446.1156005859375,3005.23828125,2965.30322265625,4.273619197192602e-05,316.8947448730469,298.91644287109375,0.445499986410141,0.0017000000225380065,0.001000000047497451,0.03099999949336052,0.0,0.021400000900030136,0.0032999999821186066,0.003000000026077032,0.0074999998323619374,0.0008999999845400453,9.999999747378753e-05,0.0,0.3683199445275883,8.829999923706055
117,0,1,-86.18441,42.2448,2016-06-15,../data/tiles/input_tile_lat_42.2448_lon_-86.18441_2016-06-15.npy,320.8258056640625,385.6416015625,659.5944213867188,611.7175903320312,2835.571533203125,1820.8780517578125,1088.3482666015623,2998.947265625,2980.023193359375,2.5420167730771936e-05,297.36407470703125,293.47760009765625,0.008000000379979609,0.09470000118017197,0.2005999982357025,0.20730000734329224,0.0,0.02019999921321869,0.15299999713897705,0.14229999482631686,0.011599999852478504,0.018400000408291817,0.002000000094994902,0.0,0.4009080233150406,7.230000019073486
118,2,1,-96.15598,44.29296,2016-08-01,../data/tiles/input_tile_lat_44.29296_lon_-96.15598_2016-08-01.npy,182.2675018310547,222.2317352294922,466.21490478515625,312.5127868652344,4339.3232421875,1810.6871337890625,825.55615234375,2955.717041015625,2938.726806640625,4.339367296779528e-05,258.77725219726557,294.8367614746094,0.049093276262283325,0.4205991327762604,0.3550746440887451,0.005811040755361319,0.0,0.09237551689147948,0.00040076143341138964,0.004308185540139675,0.003606853075325489,0.02334435470402241,0.003606853075325489,0.0019000000320374968,0.6502386029613645,4.96999979019165
119,0,1,-95.72479,43.02633,2016-08-01,../data/tiles/input_tile_lat_43.02633_lon_-95.72479_2016-08-01.npy,200.8081970214844,244.12081909179688,471.6064147949219,325.46142578125,4324.71826171875,1905.378173828125,873.9760131835938,2970.776123046875,2955.05029296875,3.712323450599797e-05,247.6414794921875,295.78997802734375,0.11125654727220537,0.4641562700271606,0.26097461581230164,0.0,0.0,0.025875955820083615,0.0,0.0010068465489894152,0.03644784539937973,0.004027386195957661,0.0022150625009089713,0.006800000090152025,0.7534064403490015,6.380000114440918
120,3,1,-90.63107,41.571059999999996,2016-06-15,../data/tiles/input_tile_lat_41.57106_lon_-90.63107_2016-06-15.npy,369.21661376953125,446.3298034667969,758.32421875,683.2653198242188,3556.471923828125,2194.772705078125,1179.6995849609375,3033.646484375,3007.693603515625,4.221346534905024e-05,310.25982666015625,295.994384765625,0.0998999997973442,0.3684000074863434,0.09960000216960907,0.10779999941587448,0.0,0.11230000108480452,0.000699999975040555,0.00030000001424923534,0.002099999925121665,0.11919999867677687,0.06509999930858612,0.0,0.5970036097263034,8.789999961853027
121,1,0,-94.91631,45.15534,2016-08-01,../data/tiles/input_tile_lat_45.15534_lon_-94.91631_2016-08-01.npy,172.2049560546875,218.79954528808597,460.2834777832031,314.52032470703125,3641.527099609375,1655.233154296875,736.661865234375,2954.68017578125,2935.6103515625,6.10681381658651e-05,256.4872436523437,294.9350891113281,0.10461167991161346,0.4142841398715973,0.1736225187778473,0.052579689770936966,0.0005477051017805934,0.02486581169068813,0.00010954102617688477,0.0337386354804039,0.06846313923597336,0.008653740398585795,0.00010954102617688477,0.08709999918937683,0.6685839934568655,4.3400001525878915
122,4,2,-94.16171999999999,38.12153,2016-08-01,../data/tiles/input_tile_lat_38.12153_lon_-94.16172_2016-08-01.npy,258.6422119140625,317.2139892578125,622.2650756835938,490.7966003417969,4157.55322265625,2270.228759765625,1102.095703125,2993.8701171875,2968.853759765625,4.203443677397445e-05,212.78125,298.7194519042969,0.34470000863075256,0.27169999480247503,0.185699999332428,0.008299999870359898,0.0,0.02419999986886978,0.00279999990016222,0.00030000001424923534,0.0,0.0012000000569969413,9.999999747378753e-05,0.0,0.6849503344611116,3.5999999046325684
123,1,4,-106.10006000000001,46.09857,2016-06-15,../data/tiles/input_tile_lat_46.09857_lon_-106.10006_2016-06-15.npy,505.1821899414063,613.1044921875,948.572509765625,1018.9547119140624,2363.530517578125,2724.180419921875,1956.2152099609373,3053.512451171875,3025.871826171875,1.0852275408979041e-05,340.0928649902344,294.7161865234375,0.13989999890327454,0.0,0.0,0.0,0.3894999921321869,0.002000000094994902,0.0071000000461936,0.0,0.00030000001424923534,0.0,0.0,0.0,0.23208591655681005,6.199999809265138
124,2,2,-84.40575,41.43631,2016-06-15,../data/tiles/input_tile_lat_41.43631_lon_-84.40575_2016-06-15.npy,589.3038940429688,737.3428955078125,1178.35693359375,1296.0732421875,3729.649169921875,3148.597900390625,2204.62890625,3048.382080078125,3022.1923828125,3.697277497849427e-05,295.1872253417969,294.5710144042969,0.06870000064373016,0.07779999822378159,0.4383000135421753,0.1202000007033348,0.00030000001424923534,0.09480000287294388,0.03990000113844872,0.014999999664723871,0.0052999998442828655,0.022900000214576718,0.00559999980032444,0.0,0.3535435431097683,10.850000381469727
125,0,2,-100.62959000000001,47.931129999999996,2016-06-15,../data/tiles/input_tile_lat_47.93113_lon_-100.62959_2016-06-15.npy,340.3731994628906,407.5177001953125,714.0156860351562,639.3142700195312,3175.489501953125,2389.896728515625,1367.5233154296875,3005.8876953125,2981.2119140625,3.2793108402984224e-05,324.9219665527344,292.932861328125,0.5462999939918518,0.0008999999845400453,0.1193000003695488,0.0007999999797903001,0.0,0.03840000182390213,0.0071000000461936,0.0017999999690800905,0.019500000402331352,0.0,0.0,0.0,0.451040972612406,7.429999828338622
126,1,4,-85.3762,39.71155,2016-06-15,../data/tiles/input_tile_lat_39.71155_lon_-85.3762_2016-06-15.npy,352.36151123046875,404.5452880859375,697.2821044921875,599.9971923828125,3972.919189453125,2309.76611328125,1249.6370849609375,2981.444091796875,2946.4443359375,4.8636866267770536e-05,295.4275207519531,295.5158386230469,0.022600000724196437,0.4846999943256378,0.3402000069618225,0.09279999881982803,0.0,0.05480000004172325,0.0,0.0017000000225380065,0.000699999975040555,0.001500000013038516,0.00019999999494757506,0.0,0.4746231601426476,3.0299999713897705
127,0,0,-100.76406999999999,48.28147,2016-06-15,../data/tiles/input_tile_lat_48.28147_lon_-100.76407_2016-06-15.npy,266.6754150390625,345.88720703125,657.9110717773438,590.4937133789062,2955.301513671875,2144.25634765625,1162.92138671875,2999.040771484375,2976.932373046875,4.4842363422503695e-05,320.72283935546875,292.7678527832031,0.6949999928474426,0.0017000000225380065,0.01209999993443489,0.0,0.0,0.06669999659061432,0.0,0.003400000045076013,0.002899999963119626,0.004000000189989804,0.002099999925121665,0.0,0.3692316340380593,7.630000114440918
128,3,1,-86.13078,46.39501,2016-06-15,../data/tiles/input_tile_lat_46.39501_lon_-86.13078_2016-06-15.npy,203.8013000488281,222.06919860839844,447.97698974609375,284.9289855957031,3128.077880859375,1537.654052734375,680.1677856445312,2978.04443359375,2956.251708984375,3.4010212402790785e-05,286.085693359375,286.4934997558594,0.02380000054836273,0.0,0.0,0.15800000727176666,0.05510000139474869,0.024399999529123303,0.4918000102043152,0.0071000000461936,0.0,0.00019999999494757506,0.0,0.0,0.3834854558502373,7.03000020980835
129,2,3,-106.55847,38.283229999999996,2016-08-01,../data/tiles/input_tile_lat_38.28323_lon_-106.55847_2016-08-01.npy,242.8991241455078,287.245361328125,441.0574645996094,407.6455993652344,1630.3914794921875,1314.0152587890625,823.6053466796875,2908.88037109375,2899.891357421875,2.3572029022034258e-05,242.14878845214844,285.28997802734375,0.0029359336476773024,0.0,0.0,0.0796896293759346,0.9079375267028807,0.0,0.0005242738989181817,0.0,0.0,0.0,0.0,0.0463000014424324,0.2436935557542663,3.539999961853028
130,0,1,-83.67838,39.11866,2016-06-15,../data/tiles/input_tile_lat_39.11866_lon_-83.67838_2016-06-15.npy,370.9148864746094,484.3271789550781,876.2106323242188,835.35302734375,4018.86328125,2458.098876953125,1444.79248046875,2952.551513671875,2921.720947265625,3.1593961466569453e-05,281.9976501464844,295.6346130371094,0.13965189456939694,0.04732118546962738,0.1947239637374878,0.44628772139549255,0.0009518629522062838,0.06187108904123306,0.0,0.0,0.012646178714931013,0.012238238006830215,0.0008158825221471487,0.26460000872612,0.32221182906313944,5.079999923706055
131,3,0,-95.48225,42.27175,2016-08-01,../data/tiles/input_tile_lat_42.27175_lon_-95.48225_2016-08-01.npy,163.14300537109375,198.2848052978516,415.3359069824219,275.69140625,4601.76318359375,1772.503173828125,756.5872802734375,2968.68115234375,2954.450439453125,3.833157097687945e-05,241.49937438964844,295.76226806640625,0.056699998676776886,0.5629000067710876,0.3388000130653381,0.0,0.0,0.03370000049471855,0.0,0.0006000000284984707,0.002499999944120645,0.003000000026077032,0.0006000000284984707,0.0,0.7954674218046036,5.440000057220459
132,0,3,-99.17405,43.969559999999994,2016-06-15,../data/tiles/input_tile_lat_43.96956_lon_-99.17405_2016-06-15.npy,322.99578857421875,402.10089111328125,739.3878784179688,670.8330078125,3127.568115234375,2344.853515625,1338.02001953125,3040.432861328125,3021.4775390625,2.437921830278356e-05,326.6776123046875,296.4013366699219,0.6195999979972839,0.1111999973654747,0.012799999676644802,0.0,0.0,0.03130000084638596,0.0,0.002099999925121665,0.00930000003427267,0.00019999999494757506,0.00030000001424923534,0.0,0.4553215791912455,4.199999809265137
133,3,2,-92.76008,43.34972,2016-06-15,../data/tiles/input_tile_lat_43.34972_lon_-92.76008_2016-06-15.npy,368.1974487304688,432.492919921875,724.3733520507812,635.3748168945312,3876.796630859375,2591.789794921875,1577.2645263671875,2989.0087890625,2963.348388671875,6.345531437546015e-05,300.5361633300781,293.9645080566406,0.07741079479455948,0.6930109262466431,0.13005013763904572,0.004423473961651325,0.0,0.0598643459379673,0.0001474491291446611,0.0001474491291446611,0.004570922814309597,0.02196992002427578,0.0007372456602752209,0.32179999351501465,0.6327715676866079,9.710000038146973
134,4,1,-103.80936,39.253409999999995,2016-06-15,../data/tiles/input_tile_lat_39.25341_lon_-103.80936_2016-06-15.npy,451.2922352941177,613.086,982.3161176470587,1078.8916470588238,2571.692,3038.3629411764705,2000.9723529411765,3115.307647058823,3076.402,2.0060857413174e-05,336.0702892348345,295.29437407729205,0.972470588235294,0.0,0.0,0.0,0.0,0.02447058823529412,0.00035294117647058826,0.0,0.0,0.0,0.0,0.15,0.17342513809470753,7.0999999046325675
135,2,2,-100.54874000000001,47.688590000000005,2016-06-15,../data/tiles/input_tile_lat_47.68859_lon_-100.54874_2016-06-15.npy,349.7261657714844,430.3803405761719,718.7676391601562,685.1815185546875,2647.904296875,2188.961669921875,1388.927001953125,3000.2177734375,2976.49365234375,3.0279235943453386e-05,326.46636962890625,292.4927978515625,0.4987146556377411,0.0276070199906826,0.14362356066703796,0.009053314104676248,0.0,0.03487202525138855,0.0017883089603856204,0.11624008417129515,0.00011176931002410127,0.00033530793734826153,0.0,0.10530000180006027,0.3809504593281369,3.4200000762939453
136,2,1,-101.65366999999999,46.63756,2016-06-15,../data/tiles/input_tile_lat_46.63756_lon_-101.65367_2016-06-15.npy,366.5390930175781,494.7047119140625,817.2227172851562,862.886474609375,2832.41015625,2787.686279296875,1755.04833984375,3045.044189453125,3017.69580078125,2.8576627300935797e-05,324.7958068847656,293.39898681640625,0.6514000296592712,0.04210000112652778,0.00030000001424923534,0.0015999999595806005,0.0,0.00419999985024333,0.005100000184029341,0.00860000029206276,0.0032999999821186066,0.0,0.0,0.0,0.2794503967620824,5.139999866485597
137,0,2,-99.84779,41.544109999999996,2016-06-15,../data/tiles/input_tile_lat_41.54411_lon_-99.84779_2016-06-15.npy,564.255126953125,684.7999267578125,1054.796142578125,1144.9537353515625,3504.008056640625,3215.501953125,2288.23291015625,3074.627197265625,3053.819091796875,2.252741796837654e-05,325.784912109375,296.50048828125,0.3707999885082245,0.3987999856472016,0.1526000052690506,0.004999999888241291,0.0,0.016200000420212746,0.003599999938160181,0.0003999999898951501,0.00279999990016222,0.0008999999845400453,0.00030000001424923534,0.0,0.5859741348969308,7.699999809265138
138,0,1,-93.29934,44.93974,2016-06-15,../data/tiles/input_tile_lat_44.93974_lon_-93.29934_2016-06-15.npy,423.6188049316406,484.19830322265625,691.6826782226562,653.2340087890625,2311.2861328125,1444.1231689453125,921.2233276367188,3014.030029296875,2989.197265625,4.4121705286670476e-05,296.077880859375,293.4986877441406,0.0,0.0,0.0,0.02280000038444996,0.0,0.22689999639987946,9.999999747378753e-05,0.20190000534057614,0.0,0.218299999833107,0.2270999997854233,0.0,0.5698524662538578,3.7000000476837163
139,4,4,-103.29732,46.90705,2016-08-01,../data/tiles/input_tile_lat_46.90705_lon_-103.29732_2016-08-01.npy,470.3156127929688,578.8336791992188,847.1229248046875,1044.3326416015623,2195.18115234375,3061.390869140625,2020.03564453125,3090.52880859375,3052.845703125,1.3585032320406755e-05,270.67709350585943,294.3281555175781,0.6132000088691711,0.0,0.0,0.002600000007078052,9.999999747378753e-05,0.02940000034868717,0.0007999999797903001,0.002000000094994902,0.005900000222027303,0.026599999517202374,0.001500000013038516,0.0,0.1516107945261817,6.0900001525878915
140,4,1,-106.50431,47.12265,2016-06-15,../data/tiles/input_tile_lat_47.12265_lon_-106.50431_2016-06-15.npy,496.5744934082031,618.597900390625,976.959716796875,1053.2381591796877,2686.37255859375,2988.845947265625,2251.8291015625,3036.142333984375,3024.981689453125,1.5121443539101166e-05,332.3558044433594,293.4829406738281,0.6049000024795532,0.035100001841783524,0.0,0.0,0.0,0.00430000014603138,0.004399999976158142,0.0,0.027400000020861626,0.00019999999494757506,0.0,0.0,0.1848771068218507,7.510000228881836
141,4,2,-95.67089,42.81073,2016-08-01,../data/tiles/input_tile_lat_42.81073_lon_-95.67089_2016-08-01.npy,172.81680297851562,209.37750244140625,411.3453979492188,273.40701293945307,4452.7255859375,1742.5247802734375,753.2119140625,2968.33251953125,2952.414306640625,3.983777787652798e-05,245.3329925537109,295.8216857910156,0.036299999803304665,0.5620999932289124,0.29750001430511475,0.002199999988079071,0.0,0.08190000057220459,0.0,0.0,0.0008999999845400453,0.011800000444054605,0.0027000000700354576,0.0,0.9159466239966844,4.059999942779541
142,4,4,-89.87649,39.19951,2016-06-15,../data/tiles/input_tile_lat_39.19951_lon_-89.87649_2016-06-15.npy,413.78070068359375,494.4632873535156,804.6309204101562,769.3980712890625,3600.331298828125,2475.174560546875,1496.421142578125,3010.736083984375,2978.470458984375,1.9127139239571992e-05,300.7120056152344,297.77825927734375,0.1362999975681305,0.15309999883174896,0.23559999465942386,0.3023000061511993,0.0,0.04129999876022339,0.00030000001424923534,0.08429999649524689,9.999999747378753e-05,0.02370000071823597,0.007899999618530273,0.0,0.545547560837708,9.739999771118164
143,4,4,-95.64394,42.756840000000004,2016-08-01,../data/tiles/input_tile_lat_42.75684_lon_-95.64394_2016-08-01.npy,186.809326171875,216.2389373779297,420.7103576660156,278.24520874023443,4457.9287109375,1818.6497802734373,788.8201293945312,2967.842529296875,2951.73828125,4.0466213249601424e-05,244.65206909179688,295.8037109375,0.06463340669870378,0.4789941310882568,0.3778024613857269,0.0018178145401179788,0.0,0.0654413253068924,0.0,0.0001009897023322992,0.0001009897023322992,0.003029691055417061,0.00030296909972094,0.009800000116229056,0.7287902933986562,3.390000104904175
144,1,1,-92.76008,43.403620000000004,2016-06-15,../data/tiles/input_tile_lat_43.40362_lon_-92.76008_2016-06-15.npy,356.1882019042969,410.7879943847656,683.2459106445312,609.0200805664062,3568.228515625,2502.530029296875,1569.9228515625,2994.7255859375,2971.42822265625,6.212012522155419e-05,300.2168884277344,293.8279113769531,0.08720000088214874,0.5278000235557556,0.2101999968290329,0.10029999911785126,0.0,0.0430000014603138,0.015799999237060547,0.0003999999898951501,0.0,0.010300000198185444,0.00139999995008111,0.0,0.6105124797475965,5.289999961853027
145,4,2,-100.06365,46.44891,2016-06-15,../data/tiles/input_tile_lat_46.44891_lon_-100.06365_2016-06-15.npy,513.5921020507811,585.4406127929688,882.5892944335938,909.0717163085938,3335.180419921875,3276.489013671875,2338.999267578125,3024.318359375,2997.7548828125,2.7595946448855102e-05,324.8662109375,293.2694091796875,0.13830000162124634,0.3824000060558319,0.05880000069737434,0.0,0.0,0.03420000150799751,0.0,0.00019999999494757506,0.014100000262260437,0.0,0.0,0.0,0.4230336746887156,7.239999771118164
146,0,3,-99.63246,45.34398,2016-06-15,../data/tiles/input_tile_lat_45.34398_lon_-99.63246_2016-06-15.npy,325.6676025390625,428.0784912109375,779.3491821289062,726.01611328125,3135.71875,2517.410888671875,1402.751220703125,3026.102294921875,3006.75634765625,2.845192830136511e-05,326.4816589355469,294.24310302734375,0.7942000031471252,0.03519999980926514,0.019999999552965164,0.0,0.0,0.017000000923871994,0.0,0.04740000143647194,0.0013000000035390258,0.0003999999898951501,0.0,0.0,0.4759017919239245,5.0
147,0,1,-103.59403,38.63357,2016-06-15,../data/tiles/input_tile_lat_38.63357_lon_-103.59403_2016-06-15.npy,662.2171020507812,876.4393920898438,1335.8841552734375,1662.018310546875,2990.62548828125,3527.518310546875,2663.041259765625,3119.98828125,3076.632080078125,1.7305150322499685e-05,328.6001892089844,296.5517578125,0.5626999735832214,0.002000000094994902,0.0,0.0,0.0,0.056200001388788216,0.0,0.0,0.0,0.0,0.0,0.0,0.12616072702956824,7.510000228881836
148,1,1,-95.75174,43.10718,2016-08-01,../data/tiles/input_tile_lat_43.10718_lon_-95.75174_2016-08-01.npy,196.9122467041016,229.10855102539062,438.86334228515625,284.84722900390625,4886.80859375,1961.024658203125,864.1199340820312,2964.43798828125,2949.62841796875,3.444146568654105e-05,248.3654022216797,295.7574768066406,0.010246525518596172,0.3353961706161499,0.5469209551811218,0.0003043522301595658,0.0,0.060971897095441825,0.0,0.0011159582063555717,0.005478340201079845,0.016739372164011,0.00984072219580412,0.014299999922513962,0.9062958500887216,3.0899999141693115
149,0,2,-104.40225,41.13987,2016-06-15,../data/tiles/input_tile_lat_41.13987_lon_-104.40225_2016-06-15.npy,488.9332885742188,605.5599975585938,910.9805297851562,1059.2017822265623,2351.05322265625,2961.773681640625,1971.0240478515625,3195.845703125,3163.601806640625,1.440550113329664e-05,347.5377197265625,294.45843505859375,0.9498000144958496,0.00019999999494757506,0.0,0.0,0.0,0.036600001156330116,0.0,0.0,0.0,0.005900000222027303,0.0,0.0,0.2186548652029351,10.300000190734863
150,1,1,-86.10383,46.287209999999995,2016-06-15,../data/tiles/input_tile_lat_46.28721_lon_-86.10383_2016-06-15.npy,232.12429809570312,263.69479370117193,492.7916870117188,392.6391906738281,2844.70947265625,1848.900634765625,892.372802734375,2989.687255859375,2967.340576171875,3.43027277267538e-05,287.22100830078125,286.902587890625,0.002300000051036477,0.0,0.0,0.00860000029206276,0.028300000354647636,0.008100000210106373,0.4979999959468842,0.004000000189989804,0.0,0.0,0.0,0.0,0.476190865824097,7.570000171661378
